1546642296478,16,pma/7,200,OK,ipokemon 1-3,text,true,,769,321,5,5,http://192.168.0.38:8000/pma/7,16,0,4
1546642304990,19,uu,200,OK,ipokemon 1-3,text,true,,156,713,5,5,http://192.168.0.38:8000/uu,18,0,4
1546642305009,20,upm,200,OK,ipokemon 1-3,text,true,,156,1388,5,5,http://192.168.0.38:8000/upm,20,0,5
1546642305030,21,uu,200,OK,ipokemon 1-3,text,true,,156,725,5,5,http://192.168.0.38:8000/uu,21,0,5
1546642323193,116,uu,200,OK,ipokemon 1-1,text,true,,156,919,5,5,http://192.168.0.38:8000/uu,116,0,97
1546642323311,28,pd,200,OK,ipokemon 1-1,text,true,,659,318,5,5,http://192.168.0.38:8000/pd,28,0,9
1546642323340,22,uu,200,OK,ipokemon 1-1,text,true,,156,728,5,5,http://192.168.0.38:8000/uu,22,0,8
1546642324716,29,upm,200,OK,ipokemon 1-1,text,true,,156,2059,5,5,http://192.168.0.38:8000/upm,29,0,9
1546642324746,17,uu,200,OK,ipokemon 1-1,text,true,,156,905,5,5,http://192.168.0.38:8000/uu,17,0,4
1546642324764,16,r/XX,200,OK,ipokemon 1-1,text,true,,160,320,5,5,http://192.168.0.38:8000/r/XX,16,0,4
1546642324780,18,uu,200,OK,ipokemon 1-1,text,true,,156,710,5,5,http://192.168.0.38:8000/uu,18,0,4
1546642324798,23,wpm,200,OK,ipokemon 1-1,text,true,,192,327,5,5,http://192.168.0.38:8000/wpm?code=CN,23,0,4
1546642325321,24,uu,200,OK,ipokemon 1-5,text,true,,156,891,5,5,http://192.168.0.38:8000/uu,24,0,5
1546642325711,19,uu,200,OK,ipokemon 1-3,text,true,,156,640,5,5,http://192.168.0.38:8000/uu,19,0,5
1546642332735,96,wpm,200,OK,ipokemon 1-1,text,true,,192,327,5,5,http://192.168.0.38:8000/wpm?code=CN,96,0,79
1546642332831,28,uu,200,OK,ipokemon 1-1,text,true,,156,619,5,5,http://192.168.0.38:8000/uu,28,0,7
1546642332860,26,pma/4,200,OK,ipokemon 1-1,text,true,,769,321,5,5,http://192.168.0.38:8000/pma/4,26,0,11
1546642332887,36,upm,200,OK,ipokemon 1-1,text,true,,156,2733,5,5,http://192.168.0.38:8000/upm,36,0,8
1546642332923,24,ur,200,OK,ipokemon 1-1,text,true,,156,640,5,5,http://192.168.0.38:8000/ur,24,0,8
1546642332948,26,pma/7,200,OK,ipokemon 1-1,text,true,,769,321,5,5,http://192.168.0.38:8000/pma/7,26,0,5
1546642340392,113,pma/7,200,OK,ipokemon 1-4,text,true,,769,321,5,5,http://192.168.0.38:8000/pma/7,112,0,98
1546642340506,17,mas/CN,200,OK,ipokemon 1-4,text,true,,2016,322,5,5,http://192.168.0.38:8000/mas/CN,16,0,4
1546642340524,22,ur,200,OK,ipokemon 1-4,text,true,,156,628,5,5,http://192.168.0.38:8000/ur,22,0,8
1546642341260,78,upm,200,OK,ipokemon 1-5,text,true,,156,2059,5,5,http://192.168.0.38:8000/upm,78,0,61
1546642341338,19,uu,200,OK,ipokemon 1-5,text,true,,156,710,5,5,http://192.168.0.38:8000/uu,19,0,4
1546642341376,25,uu,200,OK,ipokemon 1-3,text,true,,156,716,5,5,http://192.168.0.38:8000/uu,24,0,4
1546642341402,24,u,200,OK,ipokemon 1-3,text,true,,419,317,5,5,http://192.168.0.38:8000/u,24,0,9
1546642341427,19,upm,200,OK,ipokemon 1-3,text,true,,156,2701,5,5,http://192.168.0.38:8000/upm,19,0,4
1546642341446,19,ur,200,OK,ipokemon 1-3,text,true,,156,634,5,5,http://192.168.0.38:8000/ur,19,0,5
1546642348429,63,uu,200,OK,ipokemon 1-4,text,true,,156,725,5,5,http://192.168.0.38:8000/uu,63,0,49
1546642348493,18,uu,200,OK,ipokemon 1-4,text,true,,156,734,5,5,http://192.168.0.38:8000/uu,18,0,4
1546642358741,21,pma/23,200,OK,ipokemon 1-2,text,true,,769,322,5,5,http://192.168.0.38:8000/pma/23,21,0,6
1546642358763,19,upm,200,OK,ipokemon 1-2,text,true,,156,2026,5,5,http://192.168.0.38:8000/upm,19,0,5
1546642365499,93,pma/7,200,OK,ipokemon 1-5,text,true,,769,321,5,5,http://192.168.0.38:8000/pma/7,93,0,78
1546642365593,16,cc,200,OK,ipokemon 1-5,text,true,,156,318,5,5,http://192.168.0.38:8000/cc,15,0,4
1546642365609,18,pma/23,200,OK,ipokemon 1-5,text,true,,769,322,5,5,http://192.168.0.38:8000/pma/23,18,0,4
1546642375200,140,uu,200,OK,ipokemon 1-1,text,true,,156,719,5,5,http://192.168.0.38:8000/uu,140,0,107
1546642376163,80,wpm,200,OK,ipokemon 1-3,text,true,,192,327,5,5,http://192.168.0.38:8000/wpm?code=CN,80,0,67
1546642383038,68,uu,200,OK,ipokemon 1-1,text,true,,156,719,5,5,http://192.168.0.38:8000/uu,68,0,54
1546642383108,16,id,200,OK,ipokemon 1-1,text,true,,164,318,5,5,http://192.168.0.38:8000/id,15,0,4
1546642391730,79,uu,200,OK,ipokemon 1-2,text,true,,156,728,5,5,http://192.168.0.38:8000/uu,78,0,65
1546642411380,85,cc,200,OK,ipokemon 1-4,text,true,,156,318,5,5,http://192.168.0.38:8000/cc,85,0,73
1546642411467,20,upm,200,OK,ipokemon 1-4,text,true,,156,2039,5,5,http://192.168.0.38:8000/upm,20,0,4
1546642418360,71,upm,200,OK,ipokemon 1-4,text,true,,156,2071,5,5,http://192.168.0.38:8000/upm,71,0,57
1546642419459,19,uu,200,OK,ipokemon 1-1,text,true,,156,737,5,5,http://192.168.0.38:8000/uu,19,0,5
1546642419479,19,upm,200,OK,ipokemon 1-1,text,true,,156,2606,5,5,http://192.168.0.38:8000/upm,19,0,4
1546642419498,15,cc,200,OK,ipokemon 1-1,text,true,,156,318,5,5,http://192.168.0.38:8000/cc,15,0,5
1546642428145,116,uu,200,OK,ipokemon 1-2,text,true,,156,634,5,5,http://192.168.0.38:8000/uu,116,0,103
1546642428262,16,u,200,OK,ipokemon 1-2,text,true,,419,317,5,5,http://192.168.0.38:8000/u,16,0,3
1546642429129,55,uu,200,OK,ipokemon 1-2,text,true,,156,728,5,5,http://192.168.0.38:8000/uu,55,0,41
1546642429184,15,pma/1,200,OK,ipokemon 1-2,text,true,,769,321,5,5,http://192.168.0.38:8000/pma/1,15,0,4
1546642429199,15,ur,200,OK,ipokemon 1-2,text,true,,156,631,5,5,http://192.168.0.38:8000/ur,15,0,4
1546642429214,25,upm,200,OK,ipokemon 1-2,text,true,,156,2048,5,5,http://192.168.0.38:8000/upm,25,0,4
1548269279116,21308,upm,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 192.168.0.38:8000 [/192.168.0.38] failed: Connection timed out: connect,ipokemon 1-5,text,false,,2809,0,5,5,http://192.168.0.38:8000/upm,0,0,21308
1548269279116,21308,uu,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 192.168.0.38:8000 [/192.168.0.38] failed: Connection timed out: connect,ipokemon 1-2,text,false,,2809,0,5,5,http://192.168.0.38:8000/uu,0,0,21308
1548269279116,21309,id,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 192.168.0.38:8000 [/192.168.0.38] failed: Connection timed out: connect,ipokemon 1-1,text,false,,2809,0,5,5,http://192.168.0.38:8000/id,0,0,21308
1548269279117,21308,uu,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 192.168.0.38:8000 [/192.168.0.38] failed: Connection timed out: connect,ipokemon 1-3,text,false,,2809,0,5,5,http://192.168.0.38:8000/uu,0,0,21307
1548269279116,21308,cc,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 192.168.0.38:8000 [/192.168.0.38] failed: Connection timed out: connect,ipokemon 1-4,text,false,,2809,0,5,5,http://192.168.0.38:8000/cc,0,0,21308
1548269300460,21002,uu,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 192.168.0.38:8000 [/192.168.0.38] failed: Connection timed out: connect,ipokemon 1-5,text,false,,2809,0,5,5,http://192.168.0.38:8000/uu,0,0,21002
1548269300475,21003,pma/7,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 192.168.0.38:8000 [/192.168.0.38] failed: Connection timed out: connect,ipokemon 1-4,text,false,,2809,0,5,5,http://192.168.0.38:8000/pma/7,0,0,21003
1548269321479,21004,pma/4,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 192.168.0.38:8000 [/192.168.0.38] failed: Connection timed out: connect,ipokemon 1-4,text,false,,2809,0,5,5,http://192.168.0.38:8000/pma/4,0,0,21004
1548269327038,21003,uu,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 192.168.0.38:8000 [/192.168.0.38] failed: Connection timed out: connect,ipokemon 1-3,text,false,,2809,0,5,5,http://192.168.0.38:8000/uu,0,0,21003
1548269332725,21005,upm,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 192.168.0.38:8000 [/192.168.0.38] failed: Connection timed out: connect,ipokemon 1-2,text,false,,2809,0,5,5,http://192.168.0.38:8000/upm,0,0,21005
1548269342486,21003,pma/23,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 192.168.0.38:8000 [/192.168.0.38] failed: Connection timed out: connect,ipokemon 1-4,text,false,,2809,0,5,5,http://192.168.0.38:8000/pma/23,0,0,21003
1548269343657,21002,uu,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 192.168.0.38:8000 [/192.168.0.38] failed: Connection timed out: connect,ipokemon 1-5,text,false,,2809,0,5,5,http://192.168.0.38:8000/uu,0,0,21002
1548269345214,21003,uu,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 192.168.0.38:8000 [/192.168.0.38] failed: Connection timed out: connect,ipokemon 1-1,text,false,,2809,0,5,5,http://192.168.0.38:8000/uu,0,0,21002
1548269348041,21003,upm,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 192.168.0.38:8000 [/192.168.0.38] failed: Connection timed out: connect,ipokemon 1-3,text,false,,2809,0,5,5,http://192.168.0.38:8000/upm,0,0,21003
1548269353732,21003,upm,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 192.168.0.38:8000 [/192.168.0.38] failed: Connection timed out: connect,ipokemon 1-2,text,false,,2809,0,5,5,http://192.168.0.38:8000/upm,0,0,21003
1548269363489,21004,upm,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 192.168.0.38:8000 [/192.168.0.38] failed: Connection timed out: connect,ipokemon 1-4,text,false,,2809,0,5,5,http://192.168.0.38:8000/upm,0,0,21004
1548269364661,21006,uu,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 192.168.0.38:8000 [/192.168.0.38] failed: Connection timed out: connect,ipokemon 1-5,text,false,,2809,0,5,5,http://192.168.0.38:8000/uu,0,0,21006
1548269366218,21002,uu,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 192.168.0.38:8000 [/192.168.0.38] failed: Connection timed out: connect,ipokemon 1-1,text,false,,2809,0,5,5,http://192.168.0.38:8000/uu,0,0,21002
1548269369045,21003,ur,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 192.168.0.38:8000 [/192.168.0.38] failed: Connection timed out: connect,ipokemon 1-3,text,false,,2809,0,5,5,http://192.168.0.38:8000/ur,0,0,21003
1548269374736,21004,uu,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 192.168.0.38:8000 [/192.168.0.38] failed: Connection timed out: connect,ipokemon 1-2,text,false,,2809,0,5,5,http://192.168.0.38:8000/uu,0,0,21004
1548269384494,21001,upm,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 192.168.0.38:8000 [/192.168.0.38] failed: Connection timed out: connect,ipokemon 1-4,text,false,,2809,0,5,5,http://192.168.0.38:8000/upm,0,0,21001
1548269387220,21001,uu,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 192.168.0.38:8000 [/192.168.0.38] failed: Connection timed out: connect,ipokemon 1-1,text,false,,2809,0,5,5,http://192.168.0.38:8000/uu,0,0,21001
1548269390050,21002,uu,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 192.168.0.38:8000 [/192.168.0.38] failed: Connection timed out: connect,ipokemon 1-3,text,false,,2809,0,5,5,http://192.168.0.38:8000/uu,0,0,21002
1548269395743,21001,uu,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 192.168.0.38:8000 [/192.168.0.38] failed: Connection timed out: connect,ipokemon 1-2,text,false,,2809,0,5,5,http://192.168.0.38:8000/uu,0,0,21001
1548269411053,21003,uu,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 192.168.0.38:8000 [/192.168.0.38] failed: Connection timed out: connect,ipokemon 1-3,text,false,,2809,0,5,5,http://192.168.0.38:8000/uu,0,0,21002
1548269416743,21003,uu,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 192.168.0.38:8000 [/192.168.0.38] failed: Connection timed out: connect,ipokemon 1-2,text,false,,2809,0,5,5,http://192.168.0.38:8000/uu,0,0,21003
1548269432073,21003,uu,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 192.168.0.38:8000 [/192.168.0.38] failed: Connection timed out: connect,ipokemon 1-4,text,false,,2809,0,5,5,http://192.168.0.38:8000/uu,0,0,21003
1548269434051,21003,cu,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 192.168.0.38:8000 [/192.168.0.38] failed: Connection timed out: connect,ipokemon 1-5,text,false,,2809,0,5,5,http://192.168.0.38:8000/cu,0,0,21003
1548269437748,21002,uu,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 192.168.0.38:8000 [/192.168.0.38] failed: Connection timed out: connect,ipokemon 1-2,text,false,,2809,0,5,5,http://192.168.0.38:8000/uu,0,0,21002
1548269438285,21004,ur,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non H1548516797017,167,mas/CN,200,OK,ipokemon 1-5,text,true,,150,323,5,5,http://34.245.45.194:8000/mas/CN,167,0,80
1548516800182,149,uu,200,OK,ipokemon 1-4,text,true,,156,629,5,5,http://34.245.45.194:8000/uu,148,0,113
1548516800332,67,upm,200,OK,ipokemon 1-4,text,true,,156,1334,5,5,http://34.245.45.194:8000/upm,67,0,32
1548516800399,65,upm,200,OK,ipokemon 1-4,text,true,,156,1972,5,5,http://34.245.45.194:8000/upm,65,0,31
1548516804789,67,id,200,OK,ipokemon 1-3,text,true,,162,319,5,5,http://34.245.45.194:8000/id,67,0,31
1548516804856,73,ur,200,OK,ipokemon 1-3,text,true,,156,641,5,5,http://34.245.45.194:8000/ur,73,0,30
1548516804930,65,wpm,200,OK,ipokemon 1-3,text,true,,192,328,5,5,http://34.245.45.194:8000/wpm?code=CN,65,0,32
1548516804996,81,pd,200,OK,ipokemon 1-3,text,true,,161,319,5,5,http://34.245.45.194:8000/pd,80,0,37
1548516805077,129,u,200,OK,ipokemon 1-3,text,true,,415,318,5,5,http://34.245.45.194:8000/u,129,0,31
1548516805206,84,uu,200,OK,ipokemon 1-3,text,true,,156,641,5,5,http://34.245.45.194:8000/uu,84,0,50
1548516805291,65,uu,200,OK,ipokemon 1-3,text,true,,156,738,5,5,http://34.245.45.194:8000/uu,65,0,31
1548516805402,67,uu,200,OK,ipokemon 1-2,text,true,,156,644,5,5,http://34.245.45.194:8000/uu,67,0,31
1548516805469,85,pma/23,200,OK,ipokemon 1-2,text,true,,769,323,5,5,http://34.245.45.194:8000/pma/23,85,0,31
1548516805555,69,uu,200,OK,ipokemon 1-2,text,true,,156,732,5,5,http://34.245.45.194:8000/uu,68,0,32
1548516805624,66,pma/1,200,OK,ipokemon 1-2,text,true,,769,322,5,5,http://34.245.45.194:8000/pma/1,65,0,32
1548516814963,67,pma/4,200,OK,ipokemon 1-5,text,true,,769,322,5,5,http://34.245.45.194:8000/pma/4,67,0,32
1548516815032,65,cc,200,OK,ipokemon 1-5,text,true,,156,319,5,5,http://34.245.45.194:8000/cc,65,0,32
1548516815098,68,uu,200,OK,ipokemon 1-5,text,true,,156,798,5,5,http://34.245.45.194:8000/uu,68,0,32
1548516821467,67,pma/7,200,OK,ipokemon 1-1,text,true,,769,322,5,5,http://34.245.45.194:8000/pma/7,67,0,32
1548516821535,66,upm,200,OK,ipokemon 1-1,text,true,,156,2050,5,5,http://34.245.45.194:8000/upm,66,0,31
1548516821602,84,uu,200,OK,ipokemon 1-1,text,true,,156,717,5,5,http://34.245.45.194:8000/uu,84,0,49
1548516821687,68,uu,200,OK,ipokemon 1-1,text,true,,156,635,5,5,http://34.245.45.194:8000/uu,68,0,34
1548516821756,66,uu,200,OK,ipokemon 1-1,text,true,,156,628,5,5,http://34.245.45.194:8000/uu,66,0,30
1548516821822,66,uu,200,OK,ipokemon 1-1,text,true,,156,894,5,5,http://34.245.45.194:8000/uu,66,0,32
