T1,ET,T2,T3,RTT,RTF,Cost,BytesUp,BytesDown,BytesDownEdgeCloud,EdgeCloudT4
1.056820900,11.815889353,4.644452948,1.187189200,14.059899453,NA,.0000262572,167188,NA,18.939798443
1.114670400,11.764254751,2.074227391,1.320431500,14.199356651,NA,.0000261425,145296,NA,24.061029491
1.279974100,11.700225321,1.931381978,1.313931500,14.294130921,NA,.0000260002,386656,NA,20.341496545
