T1,ET,T2,T3,RTT,RTF,Cost,BytesUp1,BytesDown1,BytesDown2,BytesPerSecUp1,BytesPerSecDown1,BytesPerSecDown2,T4,CL,FRTT,FCL,Pipeline,Application
1.469068700,.023361495,.980812303,1.699525000,3.191955195,NA,.0000001038,2932,3220,NA,1995.8222511990,1894.6470337300,NA,NA,3.168593700,3.191955195,3.168593700,Cloud-Only,FoGLAMP
1.474843400,.026890191,.510017209,1.692860100,3.194593691,NA,.0000001195,2940,3028,NA,1993.4319806428,1788.6888585772,NA,NA,3.167703500,3.194593691,3.167703500,Cloud-Only,FoGLAMP
1.431077200,.019257534,.355492970,1.690501500,3.140836234,NA,.0000000855,2940,7732,NA,2054.3965063519,4573.7906769085,NA,NA,3.121578700,3.140836234,3.121578700,Cloud-Only,FoGLAMP
1.459749200,.025103299,.403012390,1.672308100,3.157160599,NA,.0000001115,2940,3612,NA,2014.0446043745,2159.8890778559,NA,NA,3.132057300,3.157160599,3.132057300,Cloud-Only,FoGLAMP
1.477550400,.017080803,.354563542,2.721190800,4.215822003,NA,.0000000759,2940,3668,NA,1989.7798410125,1347.9392918717,NA,NA,4.198741200,4.215822003,4.198741200,Cloud-Only,FoGLAMP
