T1,ET,T2,T3,RTT,RTF,Cost,BytesUp1,BytesDown1,BytesDown2,BytesPerSecUp1,BytesPerSecDown1,BytesPerSecDown2,T4,CL,FRTT,FCL,Pipeline,Application
1.682968600,2.504830249,.833282625,1.437030500,5.624829349,.5496287503,.0000111324,148940,2780,NA,88498.3831546233,1934.5448826590,NA,NA,3.119999100,5.624829349,3.119999100,Cloud-Only,PocketSphinx
3.356044700,3.424077707,.559222672,1.655568100,8.435690507,.5156258194,.0000152179,215684,2788,NA,64267.3203965370,1684.0140855577,NA,NA,5.011612800,8.435690507,5.011612800,Cloud-Only,PocketSphinx
2.565813200,3.586855113,.300476523,1.388614000,7.541282313,.5401381817,.0000159414,215684,2788,NA,84060.6790860690,2007.7573753397,NA,NA,3.954427200,7.541282313,3.954427200,Cloud-Only,PocketSphinx
