timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1552834668838,77,uu,200,OK,ipokemon 1-1,text,true,,156,646,5,5,http://192.168.0.39:8000/uu,76,0,35
1552834668838,88,mas/CN,200,OK,ipokemon 1-5,text,true,,2016,322,5,5,http://192.168.0.39:8000/mas/CN,87,0,36
1552834668838,96,pma/4,200,OK,ipokemon 1-4,text,true,,769,321,5,5,http://192.168.0.39:8000/pma/4,96,0,38
1552834676626,40,uu,200,OK,ipokemon 1-3,text,true,,156,903,5,5,http://192.168.0.39:8000/uu,40,0,7
1552834676667,41,uu,200,OK,ipokemon 1-3,text,true,,156,734,5,5,http://192.168.0.39:8000/uu,41,0,4
1552834676709,42,uu,200,OK,ipokemon 1-3,text,true,,156,722,5,5,http://192.168.0.39:8000/uu,42,0,3
1552834681512,42,upm,200,OK,ipokemon 1-5,text,true,,156,2701,5,5,http://192.168.0.39:8000/upm,42,0,9
1552834681556,34,uu,200,OK,ipokemon 1-5,text,true,,156,919,5,5,http://192.168.0.39:8000/uu,34,0,5
1552834681591,38,uu,200,OK,ipokemon 1-5,text,true,,156,725,5,5,http://192.168.0.39:8000/uu,38,0,12
1552834684536,36,uu,200,OK,ipokemon 1-2,text,true,,156,737,5,5,http://192.168.0.39:8000/uu,36,0,8
1552834684565,19,ur,200,OK,ipokemon 1-1,text,true,,156,640,5,5,http://192.168.0.39:8000/ur,19,0,4
1552834684572,24,uu,200,OK,ipokemon 1-2,text,true,,156,737,5,5,http://192.168.0.39:8000/uu,24,0,5
1552834692398,64,pma/7,200,OK,ipokemon 1-3,text,true,,769,321,5,5,http://192.168.0.39:8000/pma/7,63,0,38
1552834692462,28,pma/4,200,OK,ipokemon 1-3,text,true,,769,321,5,5,http://192.168.0.39:8000/pma/4,28,0,5
1552834692491,43,upm,200,OK,ipokemon 1-3,text,true,,156,2026,5,5,http://192.168.0.39:8000/upm,42,0,6
1552834692534,44,pd,200,OK,ipokemon 1-3,text,true,,658,318,5,5,http://192.168.0.39:8000/pd,44,0,3
1552834695510,45,upm,200,OK,ipokemon 1-4,text,true,,156,1983,5,5,http://192.168.0.39:8000/upm,45,0,8
1552834697727,28,pma/7,200,OK,ipokemon 1-2,text,true,,769,321,5,5,http://192.168.0.39:8000/pma/7,28,0,8
1552834702829,42,uu,200,OK,ipokemon 1-1,text,true,,156,740,5,5,http://192.168.0.39:8000/uu,42,0,7
