T1,ET,T2,T3,RTT,RTF,Cost,BytesUp1,BytesDown1,BytesDown2,BytesPerSecUp1,BytesPerSecDown1,BytesPerSecDown2,T4,CL,FRTT,FCL,Pipeline,Application
1.844691100,2.224731300,.944839815,2.983699500,7.053121900,NA,.0000098875,166848,879128,NA,90447.6635681713,294643.6127364702,NA,NA,4.828390600,7.053121900,4.828390600,Cloud-Only
1.828926700,1.708284138,.573781974,2.809054800,6.346265638,NA,.0000075922,144956,837676,NA,79257.4136514054,298205.6455431200,NA,NA,4.637981500,6.346265638,4.637981500,Cloud-Only
3.082804800,1.615518983,.623269187,5.461077600,10.159401383,NA,.0000071800,386316,765420,NA,125313.1563827849,140159.1510071199,NA,NA,8.543882400,10.159401383,8.543882400,Cloud-Only
