T1,ET,T2,T3,RTT,RTF,Cost,BytesUp1,BytesDown1,BytesDown2,BytesPerSecUp1,BytesPerSecDown1,BytesPerSecDown2,Pipeline,Application
9.923884000,2.502948146,1.087086736,.994260500,13.421092646,NA,.0000055620,3256,6192,NA,328.0973457569,6227.7441374770,NA,Cloud/Edge,Aeneas
