T1,ET,T2,T3,RTT,RTF,Cost,BytesUp1,BytesDown1,BytesDown2,BytesPerSecUp1,BytesPerSecDown1,BytesPerSecDown2,T4,CL,FRTT,FCL,Pipeline,Application
2.212078200,1.544117047,.916301263,3.130177700,6.886372947,NA,.0000068626,166848,879128,NA,75425.9049250609,280855.6204333063,NA,NA,5.342255900,6.886372947,5.342255900,Cloud-Only,YOLO
2.137232800,1.539204772,.605762153,3.195876900,6.872314472,NA,.0000068408,144956,837676,NA,67824.1509301186,262111.4724412570,NA,NA,5.333109700,6.872314472,5.333109700,Cloud-Only,YOLO
3.319065200,1.612860741,.599061358,3.294137700,8.226063641,NA,.0000071681,386316,765420,NA,116393.0133098921,232358.2283764276,NA,NA,6.613202900,8.226063641,6.613202900,Cloud-Only,YOLO
