1552256440536,207,upm,200,OK,ipokemon 1-4,text,true,,156,2050,10,10,http://34.244.220.216:8000/upm,207,0,141
1552256440529,216,upm,200,OK,ipokemon 1-2,text,true,,156,2072,10,10,http://34.244.220.216:8000/upm,216,0,148
1552256440529,213,id,200,OK,ipokemon 1-1,text,true,,164,320,10,10,http://34.244.220.216:8000/id,211,0,146
1552256440529,213,uu,200,OK,ipokemon 1-5,text,true,,156,803,10,10,http://34.244.220.216:8000/uu,212,0,139
1552256440530,212,uu,200,OK,ipokemon 1-8,text,true,,156,730,10,10,http://34.244.220.216:8000/uu,211,0,145
1552256440529,213,wpm,200,OK,ipokemon 1-10,text,true,,192,329,10,10,http://34.244.220.216:8000/wpm?code=CN,211,0,139
1552256440529,213,pd,200,OK,ipokemon 1-3,text,true,,659,320,10,10,http://34.244.220.216:8000/pd,211,0,146
1552256440760,83,pma/23,200,OK,ipokemon 1-2,text,true,,769,324,10,10,http://34.244.220.216:8000/pma/23,83,0,38
1552256440759,88,u,200,OK,ipokemon 1-1,text,true,,411,319,10,10,http://34.244.220.216:8000/u,88,0,39
1552256440759,92,upm,200,OK,ipokemon 1-4,text,true,,156,2496,10,10,http://34.244.220.216:8000/upm,92,0,46
1552256440761,93,uu,200,OK,ipokemon 1-3,text,true,,156,739,10,10,http://34.244.220.216:8000/uu,93,0,44
1552256440845,84,upm,200,OK,ipokemon 1-2,text,true,,156,1313,10,10,http://34.244.220.216:8000/upm,84,0,41
1552256440848,86,uu,200,OK,ipokemon 1-1,text,true,,156,736,10,10,http://34.244.220.216:8000/uu,85,0,43
1552256440852,91,uu,200,OK,ipokemon 1-4,text,true,,156,624,10,10,http://34.244.220.216:8000/uu,91,0,45
1552256440930,84,upm,200,OK,ipokemon 1-2,text,true,,156,2039,10,10,http://34.244.220.216:8000/upm,84,0,40
1552256440934,83,uu,200,OK,ipokemon 1-1,text,true,,156,909,10,10,http://34.244.220.216:8000/uu,82,0,41
1552256440943,83,cu,200,OK,ipokemon 1-4,text,true,,156,629,10,10,http://34.244.220.216:8000/cu,83,0,41
1552256441015,85,upm,200,OK,ipokemon 1-2,text,true,,156,2029,10,10,http://34.244.220.216:8000/upm,85,0,40
1552256441017,85,uu,200,OK,ipokemon 1-1,text,true,,156,919,10,10,http://34.244.220.216:8000/uu,84,0,38
1552256441027,82,pma/1,200,OK,ipokemon 1-4,text,true,,769,323,10,10,http://34.244.220.216:8000/pma/1,82,0,41
1552256441100,85,upm,200,OK,ipokemon 1-2,text,true,,156,2050,10,10,http://34.244.220.216:8000/upm,85,0,42
1552256441558,79,pma/7,200,OK,ipokemon 1-6,text,true,,769,323,10,10,http://34.244.220.216:8000/pma/7,79,0,38
1552256452972,85,upm,200,OK,ipokemon 1-1,text,true,,156,2041,10,10,http://34.244.220.216:8000/upm,85,0,36
1552256453058,81,pma/7,200,OK,ipokemon 1-1,text,true,,769,323,10,10,http://34.244.220.216:8000/pma/7,80,0,37
