T1,ET,T2,T3,RTT,RTF,Cost,BytesUp1,BytesDown1,BytesDown2,BytesPerSecUp1,BytesPerSecDown1,BytesPerSecDown2,T4,CL,FRTT,FCL,Pipeline,Application
1.421314600,2.141540617,.990748964,1.795162900,5.358018117,NA,.0000095178,166848,879108,NA,117389.9149421247,489709.3183019769,NA,NA,3.216477500,5.358018117,3.216477500,Cloud-Only,YOLO
1.453526500,1.485004841,.365942260,1.678188900,4.616720241,NA,.0000065999,144956,837656,NA,99727.1119583991,499142.8557297691,NA,NA,3.131715400,4.616720241,3.131715400,Cloud-Only,YOLO
1.466221600,1.431365573,.411945596,1.715373700,4.612960873,NA,.0000063615,386316,765400,NA,263477.2260891532,446200.1486906322,NA,NA,3.181595300,4.612960873,3.181595300,Cloud-Only,YOLO
