T1,ET,T2,T3,RTT,RTF,Cost,BytesUp,BytesDown
1.141794900,.062565121,1.060868249,.966238600,2.265228270,NA,.000187695,NA
1.026221400,.051365598,3.098762186,1.105842300,4.176349184,NA,.000154096,NA
1.017779100,.059045902,1.264931806,.958124300,2.341756808,NA,.000177137,NA
1.022656500,.050447175,1.068399366,.946633700,2.141503041,NA,.000151341,NA
1.040155600,.050474633,1.220399981,.963606100,2.311030214,NA,.000151423,NA
