T1,ET,T2,T3,RTT,RTF,Cost,BytesUp1,BytesDown1,BytesDown2,BytesPerSecUp1,BytesPerSecDown1,BytesPerSecDown2,Pipeline,Application
1.682669300,1.518443913,.762502812,2.399294200,5.600407413,NA,.0000067485,166856,879104,NA,99161.4929921167,366401.0857859782,YOLO,Cloud-Only
1.799955500,1.486104502,.536256624,2.610564500,5.896624502,NA,.0000066048,144964,837652,NA,80537.5466226803,320870.0646929045,YOLO,Cloud-Only
1.844543600,1.425138993,.586932555,2.418949400,5.688631993,NA,.0000063338,386324,765396,NA,209441.5117105391,316416.7055334022,YOLO,Cloud-Only
