T1,ET,T2,T3,RTT,RTF,Cost,BytesUp1,BytesDown1,BytesDown2,BytesPerSecUp1,BytesPerSecDown1,BytesPerSecDown2,T4,CL,FRTT,FCL,Pipeline,Application
.946928100,37.088493443,5.179579502,2.113247400,40.148668943,NA,.0000824180,167180,879384,NA,176549.8351986808,416129.2236772656,NA,NA,3.060175500,40.148668943,3.060175500,Edge-Only,YOLO
.909719600,37.007894451,4.893296289,2.077122200,39.994736251,NA,.0000822389,145288,837912,NA,159706.3534741913,403400.4354678795,NA,NA,2.986841800,39.994736251,2.986841800,Edge-Only,YOLO
1.102737100,36.722849882,4.626473470,2.421155400,40.246742382,NA,.0000816055,386688,765656,NA,350662.0027565953,316235.7938693237,NA,NA,3.523892500,40.246742382,3.523892500,Edge-Only,YOLO
