timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1552828924726,78,cu,200,OK,ipokemon 1-4,text,true,,156,633,10,10,http://192.168.0.39:8000/cu,78,0,42
1552828924726,90,wpm,200,OK,ipokemon 1-6,text,true,,192,327,10,10,http://192.168.0.39:8000/wpm?code=CN,90,0,43
1552828924726,110,upm,200,OK,ipokemon 1-2,text,true,,156,1982,10,10,http://192.168.0.39:8000/upm,110,0,43
1552828924726,128,uu,200,OK,ipokemon 1-8,text,true,,156,725,10,10,http://192.168.0.39:8000/uu,128,0,44
1552828924726,140,r/XX,200,OK,ipokemon 1-7,text,true,,160,320,10,10,http://192.168.0.39:8000/r/XX,139,0,44
1552828924726,151,id,200,OK,ipokemon 1-1,text,true,,164,318,10,10,http://192.168.0.39:8000/id,151,0,44
1552828924726,171,upm,200,OK,ipokemon 1-3,text,true,,156,2037,10,10,http://192.168.0.39:8000/upm,171,0,44
1552828924809,121,pma/4,200,OK,ipokemon 1-4,text,true,,769,321,10,10,http://192.168.0.39:8000/pma/4,121,0,5
1552828924819,122,uu,200,OK,ipokemon 1-6,text,true,,156,821,10,10,http://192.168.0.39:8000/uu,122,0,4
1552828924838,117,upm,200,OK,ipokemon 1-2,text,true,,156,2494,10,10,http://192.168.0.39:8000/upm,117,0,4
1552828924856,110,cu,200,OK,ipokemon 1-8,text,true,,156,615,10,10,http://192.168.0.39:8000/cu,109,0,3
1552828924931,46,upm,200,OK,ipokemon 1-4,text,true,,156,1278,10,10,http://192.168.0.39:8000/upm,46,0,4
1552828924941,48,uu,200,OK,ipokemon 1-6,text,true,,156,887,10,10,http://192.168.0.39:8000/uu,48,0,3
1552828924966,29,r/XX,200,OK,ipokemon 1-8,text,true,,160,320,10,10,http://192.168.0.39:8000/r/XX,29,0,3
1552828924996,17,uu,200,OK,ipokemon 1-8,text,true,,156,728,10,10,http://192.168.0.39:8000/uu,17,0,3
1552828925014,14,cc,200,OK,ipokemon 1-8,text,true,,156,318,10,10,http://192.168.0.39:8000/cc,14,0,5
1552828924726,371,pd,200,OK,ipokemon 1-5,text,true,,659,318,10,10,http://192.168.0.39:8000/pd,371,0,44
1552828925099,15,ur,200,OK,ipokemon 1-5,text,true,,156,658,10,10,http://192.168.0.39:8000/ur,15,0,3
1552828931512,40,ur,200,OK,ipokemon 1-9,text,true,,156,649,10,10,http://192.168.0.39:8000/ur,40,0,20
1552828931553,25,uu,200,OK,ipokemon 1-9,text,true,,156,716,10,10,http://192.168.0.39:8000/uu,25,0,4
1552828931578,34,upm,200,OK,ipokemon 1-9,text,true,,156,1971,10,10,http://192.168.0.39:8000/upm,34,0,6
1552828931612,20,pma/4,200,OK,ipokemon 1-9,text,true,,769,321,10,10,http://192.168.0.39:8000/pma/4,20,0,4
1552828931632,25,upm,200,OK,ipokemon 1-9,text,true,,156,2039,10,10,http://192.168.0.39:8000/upm,25,0,6
1552828931658,22,wpm,200,OK,ipokemon 1-9,text,true,,192,327,10,10,http://192.168.0.39:8000/wpm?code=CN,21,0,4
1552828931680,16,r/XX,200,OK,ipokemon 1-9,text,true,,160,320,10,10,http://192.168.0.39:8000/r/XX,15,0,4
1552828932871,36,upm,200,OK,ipokemon 1-6,text,true,,156,2671,10,10,http://192.168.0.39:8000/upm,36,0,9
1552828932908,19,ur,200,OK,ipokemon 1-6,text,true,,156,637,10,10,http://192.168.0.39:8000/ur,19,0,3
1552828932928,26,uu,200,OK,ipokemon 1-6,text,true,,156,740,10,10,http://192.168.0.39:8000/uu,26,0,3
1552828934295,22,u,200,OK,ipokemon 1-8,text,true,,411,317,10,10,http://192.168.0.39:8000/u,22,0,4
