T1,ET,T2,T3,RTT,RTF,Cost,BytesUp1,BytesDown1,BytesDown2,BytesPerSecUp1,BytesPerSecDown1,BytesPerSecDown2,T4,CL,FRTT,FCL,Pipeline,Application
1.200025900,NA,NA,1.032490200,101.232516100,NA,.0002199978,149272,2484,NA,124390.6485685017,2405.8339730488,NA,2.232516100,Edge-Only,Pocket-Sphinx
1.153309200,NA,NA,.936873900,101.090183100,NA,.0002199978,216016,2484,NA,187301.0290735563,2651.3706914025,NA,2.090183100,Edge-Only,Pocket-Sphinx
1.088495300,NA,NA,.939551600,101.028046900,NA,.0002199978,216036,2484,NA,198472.1477437706,2643.8143471843,NA,2.028046900,Edge-Only,Pocket-Sphinx
