timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1552257181125,197,r/XX,200,OK,ipokemon 1-20,text,true,,160,322,25,25,http://34.244.220.216:8000/r/XX,196,0,103
1552257181125,196,uu,200,OK,ipokemon 1-2,text,true,,156,727,25,25,http://34.244.220.216:8000/uu,194,0,99
1552257181117,202,ur,200,OK,ipokemon 1-24,text,true,,156,636,25,25,http://34.244.220.216:8000/ur,202,0,111
1552257181123,199,r/XX,200,OK,ipokemon 1-1,text,true,,160,322,25,25,http://34.244.220.216:8000/r/XX,198,0,105
1552257181127,195,uu,200,OK,ipokemon 1-25,text,true,,156,736,25,25,http://34.244.220.216:8000/uu,195,0,101
1552257181116,209,pma/23,200,OK,ipokemon 1-4,text,true,,769,324,25,25,http://34.244.220.216:8000/pma/23,208,0,124
1552257181125,205,uu,200,OK,ipokemon 1-13,text,true,,156,727,25,25,http://34.244.220.216:8000/uu,205,0,114
1552257181326,86,pma/1,200,OK,ipokemon 1-2,text,true,,769,323,25,25,http://34.244.220.216:8000/pma/1,86,0,40
1552257181325,89,uu,200,OK,ipokemon 1-24,text,true,,156,727,25,25,http://34.244.220.216:8000/uu,89,0,41
1552257181327,92,uu,200,OK,ipokemon 1-20,text,true,,156,715,25,25,http://34.244.220.216:8000/uu,92,0,40
1552257181330,96,wpm,200,OK,ipokemon 1-13,text,true,,192,329,25,25,http://34.244.220.216:8000/wpm?code=CN,96,0,48
1552257181412,87,pma/7,200,OK,ipokemon 1-2,text,true,,769,323,25,25,http://34.244.220.216:8000/pma/7,87,0,37
1552257181415,88,uu,200,OK,ipokemon 1-24,text,true,,156,895,25,25,http://34.244.220.216:8000/uu,88,0,43
1552257181421,86,upm,200,OK,ipokemon 1-20,text,true,,156,1973,25,25,http://34.244.220.216:8000/upm,86,0,42
1552257181125,432,id,200,OK,ipokemon 1-21,text,true,,164,320,25,25,http://34.244.220.216:8000/id,432,0,114
1552257181123,434,uu,200,OK,ipokemon 1-23,text,true,,156,638,25,25,http://34.244.220.216:8000/uu,434,0,118
1552257181120,438,cc,200,OK,ipokemon 1-3,text,true,,156,320,25,25,http://34.244.220.216:8000/cc,438,0,120
