T1,ET,T2,T3,RTT,RTF,Cost,BytesUp,BytesDown,BytesDownEdgeCloud,EdgeCloudT4
1.412826300,1.122736200,167188
1.066561800,1.303669300,145296
1.334153300,1.088869500,386656
1.323429800,.953696800,3268
