T1,ET,T2,T3,RTT,RTF,Cost,BytesUp1,BytesDown1,BytesDown2,BytesPerSecUp1,BytesPerSecDown1,BytesPerSecDown2,T4,CL,FRTT,FCL,Pipeline,Application
2.171656400,1.551938727,.971296596,3.203761200,6.927356327,NA,.0000068974,166848,879128,NA,76829.8336698199,274404.9712569089,NA,NA,5.375417600,6.927356327,5.375417600,Cloud-Only,YOLO
2.142197300,1.640500490,.577234941,3.097021800,6.879719590,NA,.0000072910,144956,837676,NA,67666.9697977865,270477.9152668541,NA,NA,5.239219100,6.879719590,5.239219100,Cloud-Only,YOLO
3.393990500,1.421775419,.564552484,2.972371600,7.788137519,NA,.0000063189,386316,765420,NA,113823.5360411291,257511.5439805709,NA,NA,6.366362100,7.788137519,6.366362100,Cloud-Only,YOLO
