timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1552828277074,105,uu,200,OK,ipokemon 1-2,text,true,,156,722,2,2,http://192.168.0.39:8000/uu,104,0,70
1552828277183,27,pd,200,OK,ipokemon 1-2,text,true,,658,318,2,2,http://192.168.0.39:8000/pd,27,0,4
1552828277211,25,uu,200,OK,ipokemon 1-2,text,true,,156,734,2,2,http://192.168.0.39:8000/uu,25,0,5
1552828325077,43,cu,200,OK,ipokemon 1-1,text,true,,156,642,2,2,http://192.168.0.39:8000/cu,43,0,20
1552828325134,34,upm,200,OK,ipokemon 1-1,text,true,,156,2061,2,2,http://192.168.0.39:8000/upm,34,0,6
1552828325169,24,pma/7,200,OK,ipokemon 1-1,text,true,,769,321,2,2,http://192.168.0.39:8000/pma/7,23,0,6
1552828325193,29,uu,200,OK,ipokemon 1-1,text,true,,156,619,2,2,http://192.168.0.39:8000/uu,29,0,8
1552828355720,24,pma/23,200,OK,ipokemon 1-2,text,true,,769,322,2,2,http://192.168.0.39:8000/pma/23,23,0,7
1552828355746,28,wpm,200,OK,ipokemon 1-2,text,true,,192,327,2,2,http://192.168.0.39:8000/wpm?code=CN,27,0,9
1552828355774,52,wpm,200,OK,ipokemon 1-2,text,true,,192,327,2,2,http://192.168.0.39:8000/wpm?code=CN,52,0,5
1552828355827,28,uu,200,OK,ipokemon 1-2,text,true,,156,915,2,2,http://192.168.0.39:8000/uu,27,0,5
1552828361558,28,uu,200,OK,ipokemon 1-1,text,true,,156,917,2,2,http://192.168.0.39:8000/uu,28,0,8
1552828366895,33,uu,200,OK,ipokemon 1-2,text,true,,156,817,2,2,http://192.168.0.39:8000/uu,33,0,8
1552828366929,23,pma/7,200,OK,ipokemon 1-2,text,true,,769,321,2,2,http://192.168.0.39:8000/pma/7,22,0,5
1552828366952,33,upm,200,OK,ipokemon 1-2,text,true,,156,2028,2,2,http://192.168.0.39:8000/upm,33,0,5
1552828368630,26,wpm,200,OK,ipokemon 1-1,text,true,,192,327,2,2,http://192.168.0.39:8000/wpm?code=CN,26,0,7
1552828398718,38,upm,200,OK,ipokemon 1-1,text,true,,156,2641,2,2,http://192.168.0.39:8000/upm,38,0,9
1552828398757,26,uu,200,OK,ipokemon 1-1,text,true,,156,801,2,2,http://192.168.0.39:8000/uu,25,0,5
1552828411020,38,upm,200,OK,ipokemon 1-2,text,true,,156,2508,2,2,http://192.168.0.39:8000/upm,38,0,8
1552828411060,20,id,200,OK,ipokemon 1-2,text,true,,164,318,2,2,http://192.168.0.39:8000/id,20,0,5
1552828415676,29,uu,200,OK,ipokemon 1-1,text,true,,156,719,2,2,http://192.168.0.39:8000/uu,29,0,8
1552828450528,31,uu,200,OK,ipokemon 1-1,text,true,,156,731,2,2,http://192.168.0.39:8000/uu,31,0,8
1552828450560,29,uu,200,OK,ipokemon 1-1,text,true,,156,927,2,2,http://192.168.0.39:8000/uu,29,0,4
1552828451687,18,cc,200,OK,ipokemon 1-2,text,true,,156,318,2,2,http://192.168.0.39:8000/cc,18,0,7
1552828451706,32,upm,200,OK,ipokemon 1-2,text,true,,156,1994,2,2,http://192.168.0.39:8000/upm,32,0,5
1552828451739,28,uu,200,OK,ipokemon 1-2,text,true,,156,640,2,2,http://192.168.0.39:8000/uu,28,0,5
1552828452620,28,uu,200,OK,ipokemon 1-2,text,true,,156,919,2,2,http://192.168.0.39:8000/uu,28,0,7
1552828452649,24,uu,200,OK,ipokemon 1-2,text,true,,156,734,2,2,http://192.168.0.39:8000/uu,24,0,4
1552828456801,30,uu,200,OK,ipokemon 1-2,text,true,,156,710,2,2,http://192.168.0.39:8000/uu,29,0,8
1552828456831,26,uu,200,OK,ipokemon 1-2,text,true,,156,713,2,2,http://192.168.0.39:8000/uu,26,0,4
1552828456858,22,mas/CN,200,OK,ipokemon 1-2,text,true,,2016,322,2,2,http://192.168.0.39:8000/mas/CN,20,0,4
1552828456880,35,uu,200,OK,ipokemon 1-2,text,true,,156,713,2,2,http://192.168.0.39:8000/uu,35,0,11
1552828456916,37,upm,200,OK,ipokemon 1-2,text,true,,156,2643,2,2,http://192.168.0.39:8000/upm,37,0,5
1552828471547,35,upm,200,OK,ipokemon 1-1,text,true,,156,2037,2,2,http://192.168.0.39:8000/upm,35,0,8
1552828478456,28,wpm,200,OK,ipokemon 1-1,text,true,,192,327,2,2,http://192.168.0.39:8000/wpm?code=CN,27,0,7
1552828478484,29,uu,200,OK,ipokemon 1-1,text,true,,156,740,2,2,http://192.168.0.39:8000/uu,29,0,7
1552828507196,24,pma/7,200,OK,ipokemon 1-2,text,true,,769,321,2,2,http://192.168.0.39:8000/pma/7,24,0,9
1552828537283,40,upm,200,OK,ipokemon 1-2,text,true,,156,2716,2,2,http://192.168.0.39:8000/upm,40,0,8
1552828537323,27,u,200,OK,ipokemon 1-2,text,true,,429,317,2,2,http://192.168.0.39:8000/u,27,0,4
1552828538702,29,cu,200,OK,ipokemon 1-2,text,true,,156,645,2,2,http://192.168.0.39:8000/cu,28,0,7
1552828538731,25,uu,200,OK,ipokemon 1-2,text,true,,156,631,2,2,http://192.168.0.39:8000/uu,24,0,4
1552828538756,21,pma/4,200,OK,ipokemon 1-2,text,true,,769,321,2,2,http://192.168.0.39:8000/pma/4,21,0,4
