T1,ET,T2,T3,RTT,RTF,Cost,BytesUp1,BytesDown1,BytesDown2,BytesPerSecUp1,BytesPerSecDown1,BytesPerSecDown2,Pipeline,Application
2.166642700,1.527412469,.448940938,2.294998200,5.989053369,NA,.0000067884,166856,879104,NA,77011.3134020667,383052.1522849124,Cloud-Only,YOLO
1.734093800,1.481515414,.394393341,2.268594700,5.484203914,NA,.0000065844,144964,837652,NA,83596.4006099324,369238.2777761051,Cloud-Only,YOLO
1.867557300,1.397170308,.352241121,2.252523500,5.517251108,NA,.0000062095,386324,765396,NA,206860.5873565432,339794.9011408759,Cloud-Only,YOLO
