1554207579745,57,pma/1,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,ipokemon 1-5,text,false,,2466,0,5,5,http://34.244.129.226:8000/pma/1,0,0,26
1554207579803,64,upm,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,ipokemon 1-5,text,false,,2466,0,5,5,http://34.244.129.226:8000/upm,0,0,31
1554207584399,92,uu,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,ipokemon 1-2,text,false,,2466,0,5,5,http://34.244.129.226:8000/uu,0,0,54
1554207587782,56,r/XX,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,ipokemon 1-5,text,false,,2466,0,5,5,http://34.244.129.226:8000/r/XX,0,0,27
1554207587840,66,upm,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,ipokemon 1-5,text,false,,2466,0,5,5,http://34.244.129.226:8000/upm,0,0,32
1554207591752,58,ur,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,ipokemon 1-4,text,false,,2466,0,5,5,http://34.244.129.226:8000/ur,0,0,28
1554207594164,57,id,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,ipokemon 1-3,text,false,,2466,0,5,5,http://34.244.129.226:8000/id,0,0,28
1554207594638,63,upm,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,ipokemon 1-1,text,false,,2466,0,5,5,http://34.244.129.226:8000/upm,0,0,32
1554207598289,57,uu,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,ipokemon 1-5,text,false,,2466,0,5,5,http://34.244.129.226:8000/uu,0,0,27
1554207598351,58,uu,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,ipokemon 1-3,text,false,,2466,0,5,5,http://34.244.129.226:8000/uu,0,0,27
1554207603680,62,upm,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,ipokemon 1-4,text,false,,2466,0,5,5,http://34.244.129.226:8000/upm,0,0,30
1554207603745,59,pma/23,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,ipokemon 1-4,text,false,,2466,0,5,5,http://34.244.129.226:8000/pma/23,0,0,29
1554207603805,54,pma/1,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,ipokemon 1-4,text,false,,2466,0,5,5,http://34.244.129.226:8000/pma/1,0,0,26
1554207603861,58,uu,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,ipokemon 1-4,text,false,,2466,0,5,5,http://34.244.129.226:8000/uu,0,0,27
1554207605154,55,pma/4,Non HTTP response code: java.ne1554236420019,340,uu,200,OK,ipokemon 1-4,text,true,,156,712,5,5,http://34.244.129.226:8000/uu,301,0,208
1554236420019,340,uu,200,OK,ipokemon 1-3,text,true,,156,721,5,5,http://34.244.129.226:8000/uu,301,0,203
1554236420359,77,uu,200,OK,ipokemon 1-2,text,true,,156,635,5,5,http://34.244.129.226:8000/uu,77,0,36
1554236420399,84,uu,200,OK,ipokemon 1-3,text,true,,156,911,5,5,http://34.244.129.226:8000/uu,83,0,39
1554236420483,80,uu,200,OK,ipokemon 1-3,text,true,,156,639,5,5,http://34.244.129.226:8000/uu,80,0,38
1554236431427,85,upm,200,OK,ipokemon 1-2,text,true,,156,1379,5,5,http://34.244.129.226:8000/upm,85,0,42
1554236432433,78,uu,200,OK,ipokemon 1-3,text,true,,156,730,5,5,http://34.244.129.226:8000/uu,78,0,36
1554236432512,81,upm,200,OK,ipokemon 1-3,text,true,,156,2763,5,5,http://34.244.129.226:8000/upm,81,0,38
1554236436492,85,upm,200,OK,ipokemon 1-1,text,true,,156,2496,5,5,http://34.244.129.226:8000/upm,85,0,39
1554236436578,78,id,200,OK,ipokemon 1-1,text,true,,162,320,5,5,http://34.244.129.226:8000/id,78,0,38
1554236437293,76,u,200,OK,ipokemon 1-4,text,true,,415,319,5,5,http://34.244.129.226:8000/u,75,0,37
1554236437369,88,uu,200,OK,ipokemon 1-4,text,true,,156,644,5,5,http://34.244.129.226:8000/uu,88,0,42
1554236437458,85,upm,200,OK,ipokemon 1-4,text,true,,156,2061,5,5,http://34.244.129.226:8000/upm,85,0,40
1554236440009,81,uu,200,OK,ipokemon 1-2,text,true,,156,724,5,5,http://34.244.129.226:8000/uu,81,0,38
1554236440091,79,uu,200,OK,ipokemon 1-2,text,true,,156,736,5,5,http://34.244.129.226:8000/uu,78,0,39
1554236440170,116,pma/7,200,OK,ipokemon 1-2,text,true,,769,323,5,5,http://34.244.129.226:8000/pma/7,116,0,35
1554236443582,85,upm,200,OK,ipokemon 1-1,text,true,,156,2052,5,5,http://34.244.129.226:8000/upm,85,0,38
1554236443668,79,cc,200,OK,ipokemon 1-1,text,true,,156,320,5,5,http://34.244.129.226:8000/cc,79,0,38
1554236443748,84,upm,200,OK,ipokemon 1-1,text,true,,156,2780,5,5,http://34.244.129.226:8000/upm,84,0,39
1554236449549,82,uu,200,OK,ipokemon 1-5,text,true,,156,654,5,5,http://34.244.129.226:8000/uu,82,0,38
1554236449632,82,upm,200,OK,ipokemon 1-5,text,true,,156,2658,5,5,http://34.244.129.226:8000/upm,82,0,40
1554236449715,76,uu,200,OK,ipokemon 1-5,text,true,,156,893,5,5,http://34.244.129.226:8000/uu,76,0,35
1554236449792,78,pma/7,200,OK,ipokemon 1-5,text,true,,769,323,5,5,http://34.244.129.226:8000/pma/7,77,0,35
1554236449870,86,uu,200,OK,ipokemon 1-5,text,true,,156,736,5,5,http://34.244.129.226:8000/uu,86,0,42
1554236457071,73,pma/1,200,OK,ipokemon 1-1,text,true,,769,323,5,5,http://34.244.129.226:8000/pma/1,73,0,35
1554236457145,87,upm,200,OK,ipokemon 1-1,text,true,,156,2643,5,5,http://34.244.129.226:8000/upm,87,0,40
1554236470066,81,upm,200,OK,ipokemon 1-4,text,true,,156,1995,5,5,http://34.244.129.226:8000/upm,81,0,37
1554236470148,83,cc,200,OK,ipokemon 1-4,text,true,,156,320,5,5,http://34.244.129.226:8000/cc,83,0,37
1554236470232,85,upm,200,OK,ipokemon 1-4,text,true,,156,2580,5,5,http://34.244.129.226:8000/upm,85,0,39
1554236470295,81,uu,200,OK,ipokemon 1-3,text,true,,156,913,5,5,http://34.244.129.226:8000/uu,80,0,38
1554236470318,83,uu,200,OK,ipokemon 1-4,text,true,,156,736,5,5,http://34.244.129.226:8000/uu,83,0,40
1554236470377,78,upm,200,OK,ipokemon 1-3,text,true,,156,2496,5,5,http://34.244.129.226:8000/upm,78,0,34
1554236470456,86,uu,200,OK,ipokemon 1-3,text,true,,156,730,5,5,http://34.244.129.226:8000/uu,86,0,37
1554236470543,78,ur,200,OK,ipokemon 1-3,text,true,,156,657,5,5,http://34.244.129.226:8000/ur,78,0,37
1554236470622,78,cc,200,OK,ipokemon 1-3,text,true,,156,320,5,5,http://34.244.129.226:8000/cc,78,0,39
1554236470701,102,mas/CN,200,OK,ipokemon 1-3,text,true,,2016,324,5,5,http://34.244.129.226:8000/mas/CN,102,0,37
1554236473015,85,uu,200,OK,ipokemon 1-1,text,true,,156,739,5,5,http://34.244.129.226:8000/uu,85,0,39
1554236473101,85,pma/4,200,OK,ipokemon 1-1,text,true,,769,323,5,5,http://34.244.129.226:8000/pma/4,85,0,38
1554236473187,83,uu,200,OK,ipokemon 1-1,text,true,,156,925,5,5,http://34.244.129.226:8000/uu,83,0,39
1554236484204,123,pma/4,200,OK,ipokemon 1-3,text,true,,769,323,5,5,http://34.244.129.226:8000/pma/4,123,0,38
1554236484328,83,uu,200,OK,ipokemon 1-3,text,true,,156,739,5,5,http://34.244.129.226:8000/uu,83,0,39
1554236484412,86,r/XX,200,OK,ipokemon 1-3,text,true,,160,322,5,5,http://34.244.129.226:8000/r/XX,86,0,43
1554236484499,97,wpm,500,Internal Server Error,ipokemon 1-3,text,false,,1733,329,5,5,http://34.244.129.226:8000/wpm?code=CN,96,0,45
1554236484608,79,uu,200,OK,ipokemon 1-3,text,true,,156,712,5,5,http://34.244.129.226:8000/uu,79,0,38
1554236486012,81,mas/CN,200,OK,ipokemon 1-4,text,true,,2016,324,5,5,http://34.244.129.226:8000/mas/CN,79,0,36
1554236499814,83,uu,200,OK,ipokemon 1-5,text,true,,156,919,5,5,http://34.244.129.226:8000/uu,83,0,39
1554236503205,81,wpm,500,Internal Server Error,ipokemon 1-2,text,false,,1733,329,5,5,http://34.244.129.226:8000/wpm?code=CN,80,0,39
1554236503289,83,cu,200,OK,ipokemon 1-2,text,true,,156,641,5,5,http://34.244.129.226:8000/cu,83,0,39
1554236503372,89,upm,200,OK,ipokemon 1-2,text,true,,156,2039,5,5,http://34.244.129.226:8000/upm,89,0,44
1554236511963,85,upm,200,OK,ipokemon 1-1,text,true,,156,1995,5,5,http://34.244.129.226:8000/upm,85,0,37
1554236512049,81,upm,200,OK,ipokemon 1-1,text,true,,156,2017,5,5,http://34.244.129.226:8000/upm,81,0,39
1554236512131,84,uu,200,OK,ipokemon 1-1,text,true,,156,712,5,5,http://34.244.129.226:8000/uu,83,0,38
1554236512215,86,uu,200,OK,ipokemon 1-1,text,true,,156,718,5,5,http://34.244.129.226:8000/uu,86,0,42
1554236516791,84,uu,200,OK,ipokemon 1-5,text,true,,156,727,5,5,http://34.244.129.226:8000/uu,84,0,39
1554236522683,87,upm,200,OK,ipokemon 1-1,text,true,,156,2006,5,5,http://34.244.129.226:8000/upm,87,0,46
1554236524790,76,pma/4,200,OK,ipokemon 1-5,text,true,,769,323,5,5,http://34.244.129.226:8000/pma/4,76,0,36
1554236524867,81,id,200,OK,ipokemon 1-5,text,true,,164,320,5,5,http://34.244.129.226:8000/id,81,0,38
1554236524949,85,ur,200,OK,ipokemon 1-5,text,true,,156,630,5,5,http://34.244.129.226:8000/ur,85,0,38
1554236532917,80,uu,200,OK,ipokemon 1-5,text,true,,156,645,5,5,http://34.244.129.226:8000/uu,80,0,38
1554236541421,87,upm,200,OK,ipokemon 1-2,text,true,,156,2085,5,5,http://34.244.129.226:8000/upm,87,0,44
1554236542551,80,uu,200,OK,ipokemon 1-1,text,true,,156,721,5,5,http://34.244.129.226:8000/uu,80,0,35
1554236548659,81,uu,200,OK,ipokemon 1-4,text,true,,156,733,5,5,http://34.244.129.226:8000/uu,80,0,38
1554236548740,78,uu,200,OK,ipokemon 1-4,text,true,,156,921,5,5,http://34.244.129.226:8000/uu,78,0,37
1554236559861,74,wpm,500,Internal Server Error,ipokemon 1-4,text,false,,1733,329,5,5,http://34.244.129.226:8000/wpm?code=CN,73,0,34
1554236559937,82,ur,200,OK,ipokemon 1-4,text,true,,156,660,5,5,http://34.244.129.226:8000/ur,82,0,37
1554236562697,83,pma/1,200,OK,ipokemon 1-2,text,true,,769,323,5,5,http://34.244.129.226:8000/pma/1,83,0,37
1554236573420,83,upm,200,OK,ipokemon 1-4,text,true,,156,2062,5,5,http://34.244.129.226:8000/upm,83,0,38
1554236573504,79,wpm,500,Internal Server Error,ipokemon 1-4,text,false,,1733,329,5,5,http://34.244.129.226:8000/wpm?code=CN,78,0,39
1554236578967,82,uu,200,OK,ipokemon 1-1,text,true,,156,633,5,5,http://34.244.129.226:8000/uu,82,0,38
1554236579627,82,cc,200,OK,ipokemon 1-2,text,true,,156,320,5,5,http://34.244.129.226:8000/cc,82,0,39
1554236584043,75,pma/1,200,OK,ipokemon 1-3,text,true,,769,323,5,5,http://34.244.129.226:8000/pma/1,75,0,37
1554236594966,78,uu,200,OK,ipokemon 1-1,text,true,,156,899,5,5,http://34.244.129.226:8000/uu,78,0,39
1554236595044,83,pma/7,200,OK,ipokemon 1-1,text,true,,769,323,5,5,http://34.244.129.226:8000/pma/7,82,0,38
1554236595127,87,uu,200,OK,ipokemon 1-1,text,true,,156,733,5,5,http://34.244.129.226:8000/uu,87,0,41
1554236595215,75,mas/CN,200,OK,ipokemon 1-1,text,true,,2016,324,5,5,http://34.244.129.226:8000/mas/CN,73,0,34
1554236595290,79,uu,200,OK,ipokemon 1-1,text,true,,156,736,5,5,http://34.244.129.226:8000/uu,79,0,37
1554236595370,78,uu,200,OK,ipokemon 1-1,text,true,,156,623,5,5,http://34.244.129.226:8000/uu,78,0,38
1554236595449,80,upm,200,OK,ipokemon 1-1,text,true,,156,1291,5,5,http://34.244.129.226:8000/upm,80,0,37
1554236595530,81,wpm,500,Internal Server Error,ipokemon 1-1,text,false,,1733,329,5,5,http://34.244.129.226:8000/wpm?code=CN,80,0,36
1554236595563,76,uu,200,OK,ipokemon 1-5,text,true,,156,742,5,5,http://34.244.129.226:8000/uu,76,0,38
1554236595613,77,pma/23,200,OK,ipokemon 1-1,text,true,,769,324,5,5,http://34.244.129.226:8000/pma/23,77,0,38
1554236595640,88,pma/1,200,OK,ipokemon 1-5,text,true,,769,323,5,5,http://34.244.129.226:8000/pma/1,88,0,39
1554236595691,76,cu,200,OK,ipokemon 1-1,text,true,,156,635,5,5,http://34.244.129.226:8000/cu,76,0,36
1554236595728,80,r/XX,200,OK,ipokemon 1-5,text,true,,160,322,5,5,http://34.244.129.226:8000/r/XX,80,0,38
1554236595809,76,pma/7,200,OK,ipokemon 1-5,text,true,,769,323,5,5,http://34.244.129.226:8000/pma/7,76,0,37
1554236617481,106,uu,200,OK,ipokemon 1-3,text,true,,156,718,5,5,http://34.244.129.226:8000/uu,106,0,38
1554236617588,115,u,200,OK,ipokemon 1-3,text,true,,419,319,5,5,http://34.244.129.226:8000/u,115,0,37
1554236617703,80,pma/7,200,OK,ipokemon 1-3,text,true,,769,323,5,5,http://34.244.129.226:8000/pma/7,79,0,41
1554236620414,82,upm,200,OK,ipokemon 1-2,text,true,,156,2039,5,5,http://34.244.129.226:8000/upm,82,0,39
1554236620497,79,uu,200,OK,ipokemon 1-2,text,true,,156,636,5,5,http://34.244.129.226:8000/uu,79,0,37
1554236620576,79,uu,200,OK,ipokemon 1-2,text,true,,156,921,5,5,http://34.244.129.226:8000/uu,79,0,37
1554236626022,87,uu,200,OK,ipokemon 1-1,text,true,,156,736,5,5,http://34.244.129.226:8000/uu,86,0,44
1554236626109,83,upm,200,OK,ipokemon 1-1,text,true,,156,2062,5,5,http://34.244.129.226:8000/upm,83,0,39
1554236626192,100,pd,200,OK,ipokemon 1-1,text,true,,659,320,5,5,http://34.244.129.226:8000/pd,100,0,38
1554236626293,87,uu,200,OK,ipokemon 1-1,text,true,,156,718,5,5,http://34.244.129.226:8000/uu,87,0,42
1554236626380,77,ur,200,OK,ipokemon 1-1,text,true,,156,645,5,5,http://34.244.129.226:8000/ur,77,0,39
1554236626554,80,uu,200,OK,ipokemon 1-4,text,true,,156,739,5,5,http://34.244.129.226:8000/uu,80,0,36
1554236626635,81,uu,200,OK,ipokemon 1-4,text,true,,156,827,5,5,http://34.244.129.226:8000/uu,80,0,38
1554236626716,83,upm,200,OK,ipokemon 1-4,text,true,,156,1357,5,5,http://34.244.129.226:8000/upm,83,0,40
1554236626800,80,pma/7,200,OK,ipokemon 1-4,text,true,,769,323,5,5,http://34.244.129.226:8000/pma/7,80,0,35
1554236632221,81,pd,200,OK,ipokemon 1-5,text,true,,659,320,5,5,http://34.244.129.226:8000/pd,80,0,37
1554236632302,89,upm,200,OK,ipokemon 1-5,text,true,,156,1995,5,5,http://34.244.129.226:8000/upm,89,0,44
1554236635377,83,upm,200,OK,ipokemon 1-4,text,true,,156,2030,5,5,http://34.244.129.226:8000/upm,83,0,39
1554236635461,80,upm,200,OK,ipokemon 1-4,text,true,,156,2705,5,5,http://34.244.129.226:8000/upm,80,0,36
1554236635541,79,uu,200,OK,ipokemon 1-4,text,true,,156,627,5,5,http://34.244.129.226:8000/uu,79,0,37
1554236635620,95,uu,200,OK,ipokemon 1-4,text,true,,156,739,5,5,http://34.244.129.226:8000/uu,94,0,38
1554236635762,80,uu,200,OK,ipokemon 1-4,text,true,,156,907,5,5,http://34.244.129.226:8000/uu,80,0,36
1554236636439,87,u,200,OK,ipokemon 1-2,text,true,,419,319,5,5,http://34.244.129.226:8000/u,86,0,37
1554236636526,85,r/XX,200,OK,ipokemon 1-2,text,true,,160,322,5,5,http://34.244.129.226:8000/r/XX,85,0,39
1554236636612,82,pma/4,200,OK,ipokemon 1-2,text,true,,769,323,5,5,http://34.244.129.226:8000/pma/4,81,0,37
1554236636694,85,pma/23,200,OK,ipokemon 1-2,text,true,,769,324,5,5,http://34.244.129.226:8000/pma/23,85,0,40
1554236637620,88,wpm,500,Internal Server Error,ipokemon 1-1,text,false,,1733,329,5,5,http://34.244.129.226:8000/wpm?code=CN,87,0,38
1554236639739,82,pma/4,200,OK,ipokemon 1-4,text,true,,769,323,5,5,http://34.244.129.226:8000/pma/4,81,0,37
1554236639821,84,uu,200,OK,ipokemon 1-4,text,true,,156,733,5,5,http://34.244.129.226:8000/uu,84,0,43
1554236639906,77,pma/7,200,OK,ipokemon 1-4,text,true,,769,323,5,5,http://34.244.129.226:8000/pma/7,77,0,36
1554236649342,77,cu,200,OK,ipokemon 1-3,text,true,,156,632,5,5,http://34.244.129.226:8000/cu,77,0,37
1554236661998,105,id,200,OK,ipokemon 1-4,text,true,,164,320,5,5,http://34.244.129.226:8000/id,105,0,49
1554236662104,79,uu,200,OK,ipokemon 1-4,text,true,,156,730,5,5,http://34.244.129.226:8000/uu,79,0,36
1554236667001,83,upm,200,OK,ipokemon 1-5,text,true,,156,1335,5,5,http://34.244.129.226:8000/upm,83,0,37
1554236667085,89,uu,200,OK,ipokemon 1-5,text,true,,156,718,5,5,http://34.244.129.226:8000/uu,88,0,35
1554236667285,108,uu,200,OK,ipokemon 1-2,text,true,,156,899,5,5,http://34.244.129.226:8000/uu,108,0,70
1554236667394,76,uu,200,OK,ipokemon 1-2,text,true,,156,742,5,5,http://34.244.129.226:8000/uu,76,0,37
1554236667471,80,id,200,OK,ipokemon 1-2,text,true,,164,320,5,5,http://34.244.129.226:8000/id,80,0,37
1554236675256,76,pma/1,200,OK,ipokemon 1-4,text,true,,769,323,5,5,http://34.244.129.226:8000/pma/1,76,0,38
1554236675335,85,upm,200,OK,ipokemon 1-4,text,true,,156,1973,5,5,http://34.244.129.226:8000/upm,85,0,41
1554236682745,97,uu,200,OK,ipokemon 1-1,text,true,,156,827,5,5,http://34.244.129.226:8000/uu,97,0,37
1554236699735,85,u,200,OK,ipokemon 1-1,text,true,,411,319,5,5,http://34.244.129.226:8000/u,85,0,40
1554236702079,82,uu,200,OK,ipokemon 1-2,text,true,,156,642,5,5,http://34.244.129.226:8000/uu,82,0,38
1554236702163,80,pd,200,OK,ipokemon 1-2,text,true,,658,320,5,5,http://34.244.129.226:8000/pd,79,0,40
1554236702243,88,upm,200,OK,ipokemon 1-2,text,true,,156,2039,5,5,http://34.244.129.226:8000/upm,88,0,43
1554236702332,87,uu,200,OK,ipokemon 1-2,text,true,,156,733,5,5,http://34.244.129.226:8000/uu,87,0,37
1554236702419,79,ur,200,OK,ipokemon 1-2,text,true,,156,645,5,5,http://34.244.129.226:8000/ur,79,0,38
1554236702499,77,uu,200,OK,ipokemon 1-2,text,true,,156,724,5,5,http://34.244.129.226:8000/uu,77,0,36
1554236702577,83,uu,200,OK,ipokemon 1-2,text,true,,156,718,5,5,http://34.244.129.226:8000/uu,83,0,38
1554236702661,79,upm,200,OK,ipokemon 1-2,text,true,,156,2735,5,5,http://34.244.129.226:8000/upm,79,0,39
1554236702741,81,uu,200,OK,ipokemon 1-2,text,true,,156,730,5,5,http://34.244.129.226:8000/uu,81,0,38
1554236704919,81,wpm,500,Internal Server Error,ipokemon 1-3,text,false,,1733,329,5,5,http://34.244.129.226:8000/wpm?code=CN,81,0,36
1554236705001,84,uu,200,OK,ipokemon 1-3,text,true,,156,742,5,5,http://34.244.129.226:8000/uu,83,0,37
1554236705085,80,uu,200,OK,ipokemon 1-3,text,true,,156,815,5,5,http://34.244.129.226:8000/uu,80,0,35
1554236710624,80,cu,200,OK,ipokemon 1-5,text,true,,156,644,5,5,http://34.244.129.226:8000/cu,80,0,40
1554236718238,83,uu,200,OK,ipokemon 1-3,text,true,,156,730,5,5,http://34.244.129.226:8000/uu,83,0,37
1554236718321,81,upm,200,OK,ipokemon 1-3,text,true,,156,2028,5,5,http://34.244.129.226:8000/upm,81,0,36
1554236718403,78,pma/7,200,OK,ipokemon 1-3,text,true,,769,323,5,5,http://34.244.129.226:8000/pma/7,78,0,37
1554236718482,86,uu,200,OK,ipokemon 1-3,text,true,,156,901,5,5,http://34.244.129.226:8000/uu,86,0,42
1554236718569,82,upm,200,OK,ipokemon 1-3,text,true,,156,1346,5,5,http://34.244.129.226:8000/upm,82,0,36
