T1,ET,T2,T3,RTT,RTF,Cost,BytesUp1,BytesDown1,BytesDown2,BytesPerSecUp1,BytesPerSecDown1,BytesPerSecDown2,Pipeline,Application
2.015340900,2.499195542,1.084474700,1.013343000,5.527879442,NA,.0000055537,433760,6272,NA,614172.5959124374,6189.4146404524,NA,Cloud/Edge,Aeneas
