T1,ET,T2,T3,RTT,RTF,Cost,BytesUp1,BytesDown1,BytesDown2,BytesPerSecUp1,BytesPerSecDown1,BytesPerSecDown2,Pipeline,Application
1.929113400,2.495563704,1.130198165,1.235325300,5.660002404,NA,.0000055456,433760,6272,NA,647402.6017069665,5077.2051701685,NA,Cloud/Edge,Aeneas
