T1,ET,T2,T3,RTT,RTF,Cost,BytesUp1,BytesDown1,BytesDown2,BytesPerSecUp1,BytesPerSecDown1,BytesPerSecDown2,T4,CL,FRTT,FCL,Pipeline,Application
1.591537100,1.503010154,.839714451,1.748495900,4.843043154,NA,.0000066799,166848,878856,NA,104834.5024442094,502635.4365486358,NA,NA,3.340033000,4.843043154,3.340033000,Cloud-Only,YOLO
2.072934200,1.491489933,.414037846,1.703874100,5.268298233,NA,.0000066287,144956,837404,NA,69927.9311422427,491470.5845930752,NA,NA,3.776808300,5.268298233,3.776808300,Cloud-Only,YOLO
1.614013000,1.380734045,.409583227,1.736032800,4.730779845,NA,.0000061365,386316,765148,NA,239351.2319913160,440745.1287786728,NA,NA,3.350045800,4.730779845,3.350045800,Cloud-Only,YOLO
