T1,ET,T2,T3,RTT,RTF,Cost,BytesUp1,BytesDown1,BytesDown2,BytesPerSecUp1,BytesPerSecDown1,BytesPerSecDown2,T4,CL,Pipeline,Application
T1,ET,T2,T3,RTT,RTF,Cost,BytesUp1,BytesDown1,BytesDown2,BytesPerSecUp1,BytesPerSecDown1,BytesPerSecDown2,T4,CL,Pipeline,Application
.738786000,32.166457025,2.546507726,.674835800,33.580078825,4.8438899990,.0000714803,3280,2688,6618140,4439.7159664639,3983.1911703558,1159338.7015477313,5.708547460,1.413621800,Cloud/Edge,FogLAMP
.676855500,32.166457025,2.546507726,.732276400,33.575588925,4.8438899990,.0000714803,3280,2688,6618140,4845.9383132736,3670.7450902418,1159338.7015477313,5.708547460,1.409131900,Cloud/Edge,FogLAMP
.681663800,32.166457025,2.546507726,.705083000,33.553203825,4.8438899990,.0000714803,3280,2688,6618140,4811.7561765785,3812.3171314582,1159338.7015477313,5.708547460,1.386746800,Cloud/Edge,FogLAMP
.669015300,32.166457025,2.546507726,.677045600,33.512517925,4.8438899990,.0000714803,3280,2688,6618140,4902.7279346227,3970.1904864310,1159338.7015477313,5.708547460,1.346060900,Cloud/Edge,FogLAMP
T1,ET,T2,T3,RTT,RTF,Cost,BytesUp1,BytesDown1,BytesDown2,BytesPerSecUp1,BytesPerSecDown1,BytesPerSecDown2,T4,CL,Pipeline,Application
.706507000,32.166457025,2.546507726,.656815800,33.529779825,4.8438899990,.0000714803,3272,2668,6618140,4631.2350762271,4062.0216505144,1159338.7015477313,5.708547460,1.363322800,Cloud/Edge,FogLAMP
.632484400,32.166457025,2.546507726,.711887900,33.510829325,4.8438899990,.0000714803,3280,2668,6618140,5185.8986561565,3747.7810762059,1159338.7015477313,5.708547460,1.344372300,Cloud/Edge,FogLAMP
.636856800,32.166457025,2.546507726,.696247400,33.499561225,4.8438899990,.0000714803,3280,2668,6618140,5150.2943832899,3831.9712217237,1159338.7015477313,5.708547460,1.333104200,Cloud/Edge,FogLAMP
.644245700,32.166457025,2.546507726,.637400200,33.448102925,4.8438899990,.0000714803,3280,2668,6618140,5091.2252887368,4185.7533147934,1159338.7015477313,5.708547460,1.281645900,Cloud/Edge,FogLAMP
.641234100,32.166457025,2.546507726,.661977200,33.469668325,4.8438899990,.0000714803,3280,2668,6618140,5115.1365780453,4030.3502900099,1159338.7015477313,5.708547460,1.303211300,Cloud/Edge,FogLAMP
T1,ET,T2,T3,RTT,RTF,Cost,BytesUp1,BytesDown1,BytesDown2,BytesPerSecUp1,BytesPerSecDown1,BytesPerSecDown2,T4,CL,Pipeline,Application
.702085600,32.166457025,2.546507726,.686541500,33.555084125,4.8438899990,.0000714803,3272,2668,6618140,4660.4003842266,3886.1452657996,1159338.7015477313,5.708547460,1.388627100,Cloud/Edge,FogLAMP
.692995400,32.166457025,2.546507726,.618927900,33.478380325,4.8438899990,.0000714803,3280,2668,6618140,4733.0761502890,4310.6798061615,1159338.7015477313,5.708547460,1.311923300,Cloud/Edge,FogLAMP
.726364400,32.166457025,2.546507726,.663467000,33.556288425,4.8438899990,.0000714803,3280,2668,6618140,4515.6398083386,4021.3002304560,1159338.7015477313,5.708547460,1.389831400,Cloud/Edge,FogLAMP
.689746100,32.166457025,2.546507726,.709422000,33.565625125,4.8438899990,.0000714803,3280,2668,6618140,4755.3730278431,3760.8080944769,1159338.7015477313,5.708547460,1.399168100,Cloud/Edge,FogLAMP
.655483000,32.166457025,2.546507726,.676584400,33.498524425,4.8438899990,.0000714803,3280,2668,6618140,5003.9436568148,3943.3365593413,1159338.7015477313,5.708547460,1.332067400,Cloud/Edge,FogLAMP
T1,ET,T2,T3,RTT,RTF,Cost,BytesUp1,BytesDown1,BytesDown2,BytesPerSecUp1,BytesPerSecDown1,BytesPerSecDown2,T4,CL,Pipeline,Application
1.026079600,48.041014476,3.639975343,1.615013100,50.682107176,NA,.0001067567,167188,879440,35459092,162938.6258142155,544540.4746252522,1593435.2515267310,22.253236814,2.641092700,Cloud/Edge,YOLO
.967413700,50.554481014,3.881821220,1.737584700,53.259479414,NA,.0001123421,145296,837968,35459092,150190.1409913876,482260.2316882739,1565645.7043251590,22.648222329,2.704998400,Cloud/Edge,YOLO
1.105645000,51.841548812,3.600224121,1.548347800,54.495541612,NA,.0001152022,386656,765712,35459092,349710.8022918748,494534.8842165823,1597268.6542101838,22.199829632,2.653992800,Cloud/Edge,YOLO
T1,ET,T2,T3,RTT,RTF,Cost,BytesUp1,BytesDown1,BytesDown2,BytesPerSecUp1,BytesPerSecDown1,BytesPerSecDown2,T4,CL,Pipeline,Application
.962783100,19.749930470,2.748521194,.974391100,21.687104670,4.3336787422,.0000438882,149280,3336,6618160,155050.4989129950,3423.6765914631,1147275.6573531838,5.768587486,1.937174200,Cloud/Edge,Pocket-Sphinx
1.166471700,29.801795654,3.099968298,1.047474300,32.015741654,4.4877998161,.0000662255,216024,3344,6618140,185194.3771974922,3192.4410937814,1083212.3501872104,6.109734623,2.213946000,Cloud/Edge,Pocket-Sphinx
.985240400,33.286564218,3.050258424,1.010482600,35.282287218,5.0125649645,.0000739694,216024,3352,6618140,219260.1927407767,3317.2268379485,1172444.7975102167,5.644734843,1.995723000,Cloud/Edge,Pocket-Sphinx
T1,ET,T2,T3,RTT,RTF,Cost,BytesUp1,BytesDown1,BytesDown2,BytesPerSecUp1,BytesPerSecDown1,BytesPerSecDown2,T4,CL,Pipeline,Application
.868356400,33.286564218,3.050258424,.886228000,35.041148618,5.0125649645,.0000739694,3272,2668,6618140,3768.0381004850,3010.5119675749,1172444.7975102167,5.644734843,1.754584400,Cloud/Edge,FogLAMP
