1.745303900,5.141364362,1.923590841,.759410100,7.646078362,NA,.0000114251,420748,5864,3952,241074.3481407450,7721.7829997257,3299.5072530729,1.197754603,2.504714000,Cloud/Edge,Aeneas
T1,ET,T2,T3,RTT,RTF,Cost,BytesUp1,BytesDown1,BytesDown2,BytesPerSecUp1,BytesPerSecDown1,BytesPerSecDown2,T4,CL,Pipeline,Application
1.605641100,5.141056962,2.001519947,.747509200,7.494207262,NA,.0000114244,433700,5864,3952,270110.1759291039,7844.7195031178,2873.2979603841,1.375422965,2.353150300,Cloud/Edge,Aeneas
1.572709200,5.166120406,1.949009931,.783509200,7.522338806,NA,.0000114801,430772,5864,3976,273904.4192022275,7484.2771469690,2929.0239074091,1.357448804,2.356218400,Cloud/Edge,Aeneas
1.631663000,5.113801289,1.958848225,.812593700,7.558057989,NA,.0000113638,420748,5884,3952,257864.5222696108,7241.0110981662,3183.5632756964,1.241376300,2.444256700,Cloud/Edge,Aeneas
T1,ET,T2,T3,RTT,RTF,Cost,BytesUp1,BytesDown1,BytesDown2,BytesPerSecUp1,BytesPerSecDown1,BytesPerSecDown2,T4,CL,Pipeline,Application
1.584025600,5.210224632,1.991292209,.812888400,7.607138632,NA,.0000115781,433700,5864,3952,273796.0800633525,7213.7823593004,3165.6569768226,1.248398051,2.396914000,Cloud/Edge,Aeneas
1.637535800,5.476392622,2.104557635,.844962600,7.958891022,NA,.0000121696,430772,5944,3976,263061.1190301915,7034.6308818875,3161.4844554655,1.257637055,2.482498400,Cloud/Edge,Aeneas
1.570458900,5.721734465,2.225034698,.777811000,8.070004365,NA,.0000127148,420748,5944,3952,267914.0472889803,7641.9592934530,3113.7518619341,1.269208394,2.348269900,Cloud/Edge,Aeneas
T1,ET,T2,T3,RTT,RTF,Cost,BytesUp1,BytesDown1,BytesDown2,BytesPerSecUp1,BytesPerSecDown1,BytesPerSecDown2,T4,CL,Pipeline,Application
2.169410600,7.010783975,2.710375489,.983802200,10.163996775,NA,.0000155793,433700,5864,3952,199916.0509310685,5960.5477605152,2971.2675912781,1.330072058,3.153212800,Cloud/Edge,Aeneas
1.987828100,6.980957319,2.990149698,.983159200,9.951944619,NA,.0000155130,430772,5864,3976,216704.8549117501,5964.4460429196,3058.5140202094,1.299977693,2.970987300,Cloud/Edge,Aeneas
2.092727600,7.157475364,2.950069865,.980112100,10.230315064,NA,.0000159053,420748,5864,3952,201052.4446659947,5982.9890886970,2709.3307428475,1.458662812,3.072839700,Cloud/Edge,Aeneas
T1,ET,T2,T3,RTT,RTF,Cost,BytesUp1,BytesDown1,BytesDown2,BytesPerSecUp1,BytesPerSecDown1,BytesPerSecDown2,T4,CL,Pipeline,Application
2.198708000,9.720137717,3.737921471,1.136128900,13.054974617,NA,.0000216000,433700,5864,3952,197252.2044764470,5161.3861772198,2765.1000974106,1.429243015,3.334836900,Cloud/Edge,Aeneas
2.204966800,10.048908560,3.410754711,1.104836000,13.358711360,NA,.0000223306,430772,5864,3976,195364.3927881363,5307.5750609140,2509.2148232249,1.584559426,3.309802800,Cloud/Edge,Aeneas
2.165193000,9.763235551,3.409545844,1.018673300,12.947101851,NA,.0000216958,420748,5864,3952,194323.5545283953,5756.5070175099,2583.3634875543,1.529788595,3.183866300,Cloud/Edge,Aeneas
