1.503705500,2.435205425,.621062713,2.111490900,6.050401825,.5343511461,.0000108230,148948,3164,NA,NA
1.464954800,3.645540066,.305914445,2.204406900,7.314901766,.5489754452,.0000162022,215692,3164,NA,NA
1.488493100,3.825053485,.297234206,2.101849100,7.415395685,.5760080542,.0000170000,215692,3164,NA,NA
